record_id,date_id,plant_id,machine_id,shift_id,product_id,planned_qty,produced_qty,defective_qty,downtime_minutes,energy_consumed_kwh,failure_event,machine_wear_index
10551,20251127,P05,M037,S3,PR03,440.3,422.6,8,11.5,39.39,False,0.0212
10552,20251127,P05,M038,S1,PR02,299.8,289.2,5,11.7,62.32,False,0.1067
10553,20251127,P05,M038,S2,PR04,279.9,264.3,4,30.0,59.59,False,0.1067
10554,20251127,P05,M038,S3,PR04,299.5,302.6,5,4.6,56.21,False,0.1067
10555,20251127,P05,M039,S1,PR01,434.1,413.3,3,8.8,29.35,False,0.0836
10556,20251127,P05,M039,S2,PR03,475.2,448.2,6,22.9,28.84,False,0.0836
10557,20251127,P05,M039,S3,PR05,458.0,446.7,5,9.6,26.76,False,0.0836
10558,20251127,P05,M040,S1,PR04,162.3,153.8,3,10.9,81.95,False,0.1254
10559,20251127,P05,M040,S2,PR02,163.3,144.7,2,21.3,70.33,False,0.1254
10560,20251127,P05,M040,S3,PR02,170.4,172.8,3,7.3,77.93,False,0.1254
10561,20251128,P01,M001,S1,PR03,427.8,391.2,8,10.6,34.87,False,0.0838
10562,20251128,P01,M001,S2,PR03,412.5,391.1,9,12.4,37.75,False,0.0838
10563,20251128,P01,M001,S3,PR03,404.6,394.8,6,23.4,35.43,False,0.0838
10564,20251128,P01,M002,S1,PR01,682.8,618.0,9,11.9,23.19,False,0.0499
10565,20251128,P01,M002,S2,PR02,662.0,625.6,7,8.4,22.41,False,0.0499
10566,20251128,P01,M002,S3,PR05,752.2,636.9,9,51.6,20.47,False,0.0499
10567,20251128,P01,M003,S1,PR02,384.7,393.4,7,2.4,46.78,False,0.028
10568,20251128,P01,M003,S2,PR01,373.8,372.3,6,7.6,50.53,False,0.028
10569,20251128,P01,M003,S3,PR03,341.3,312.1,5,14.1,49.13,False,0.028
10570,20251128,P01,M004,S1,PR02,212.7,204.1,2,4.3,50.29,False,0.026
10571,20251128,P01,M004,S2,PR02,206.0,200.4,3,21.4,46.77,False,0.026
10572,20251128,P01,M004,S3,PR05,185.9,187.3,3,4.1,54.42,False,0.026
10573,20251128,P01,M005,S1,PR01,465.8,426.4,7,11.9,46.33,False,0.1541
10574,20251128,P01,M005,S2,PR04,477.6,449.6,9,34.1,40.23,False,0.1541
10575,20251128,P01,M005,S3,PR02,449.5,448.2,9,3.4,41.6,False,0.1541
10576,20251128,P01,M006,S1,PR02,311.1,282.7,2,6.0,56.2,False,0.0403
10577,20251128,P01,M006,S2,PR04,338.0,317.2,5,18.4,58.6,False,0.0403
10578,20251128,P01,M006,S3,PR05,305.3,300.4,4,13.3,55.13,False,0.0403
10579,20251128,P01,M007,S1,PR03,511.4,488.7,9,5.5,28.52,False,0.0583
10580,20251128,P01,M007,S2,PR05,527.5,516.3,8,21.6,28.14,False,0.0583
10581,20251128,P01,M007,S3,PR05,467.4,471.4,9,0.5,29.29,False,0.0583
10582,20251128,P01,M008,S1,PR03,217.9,222.1,5,4.3,83.09,False,0.2096
10583,20251128,P01,M008,S2,PR02,218.0,191.4,4,30.8,71.44,False,0.2096
10584,20251128,P01,M008,S3,PR01,201.3,197.7,5,6.0,77.61,False,0.2096
10585,20251128,P02,M009,S1,PR01,426.8,432.8,11,6.9,35.71,False,0.1934
10586,20251128,P02,M009,S2,PR03,401.1,362.4,7,19.9,39.39,False,0.1934
10587,20251128,P02,M009,S3,PR04,391.9,365.1,6,11.3,39.33,False,0.1934
10588,20251128,P02,M010,S1,PR01,801.4,741.9,13,6.6,27.23,False,0.0687
10589,20251128,P02,M010,S2,PR02,701.0,690.4,5,17.8,27.2,False,0.0687
10590,20251128,P02,M010,S3,PR01,743.1,727.9,12,6.3,26.1,False,0.0687
10591,20251128,P02,M011,S1,PR01,340.1,323.0,4,9.3,42.62,False,0.1479
10592,20251128,P02,M011,S2,PR02,318.4,320.4,7,9.4,40.84,False,0.1479
10593,20251128,P02,M011,S3,PR01,347.7,309.9,5,18.1,44.63,False,0.1479
10594,20251128,P02,M012,S1,PR04,188.6,173.8,3,21.1,48.82,False,0.0923
10595,20251128,P02,M012,S2,PR01,188.4,187.8,4,12.7,52.09,False,0.0923
10596,20251128,P02,M012,S3,PR04,190.9,184.9,3,17.6,47.43,False,0.0923
10597,20251128,P02,M013,S1,PR03,462.9,391.0,4,46.6,33.61,False,0.0693
10598,20251128,P02,M013,S2,PR04,482.8,443.9,5,2.9,42.38,False,0.0693
10599,20251128,P02,M013,S3,PR02,452.7,398.8,8,22.0,39.55,False,0.0693
10600,20251128,P02,M014,S1,PR01,274.2,266.5,3,19.8,63.38,False,0.0644
10601,20251128,P02,M014,S2,PR04,271.6,245.9,3,9.1,59.36,False,0.0644
10602,20251128,P02,M014,S3,PR02,297.3,297.9,4,6.8,59.58,False,0.0644
10603,20251128,P02,M015,S1,PR04,404.0,384.1,3,6.0,30.36,False,0.0515
10604,20251128,P02,M015,S2,PR01,451.3,447.5,9,7.9,29.96,False,0.0515
10605,20251128,P02,M015,S3,PR03,419.8,381.6,8,25.0,31.7,False,0.0515
10606,20251128,P02,M016,S1,PR01,175.3,162.3,4,10.6,78.41,False,0.1289
10607,20251128,P02,M016,S2,PR04,175.5,175.6,2,7.8,73.68,False,0.1289
10608,20251128,P02,M016,S3,PR02,159.2,149.2,2,22.2,77.76,False,0.1289
10609,20251128,P03,M017,S1,PR04,492.5,454.5,4,47.8,31.33,False,0.0735
10610,20251128,P03,M017,S2,PR01,458.3,424.0,8,5.6,33.48,False,0.0735
10611,20251128,P03,M017,S3,PR01,510.4,501.0,8,8.9,35.16,False,0.0735
10612,20251128,P03,M018,S1,PR02,656.5,618.9,9,25.0,26.75,False,0.1802
10613,20251128,P03,M018,S2,PR01,588.0,529.1,10,11.4,30.18,False,0.1802
10614,20251128,P03,M018,S3,PR02,638.4,589.0,15,12.2,29.76,False,0.1802
10615,20251128,P03,M019,S1,PR01,339.7,311.7,6,24.3,44.24,False,0.0351
10616,20251128,P03,M019,S2,PR02,340.9,329.0,6,20.1,46.32,False,0.0351
10617,20251128,P03,M019,S3,PR02,332.6,303.5,4,18.0,47.01,False,0.0351
10618,20251128,P03,M020,S1,PR01,243.1,226.8,3,19.2,42.59,False,0.0219
10619,20251128,P03,M020,S2,PR05,239.1,227.5,4,8.2,50.04,False,0.0219
10620,20251128,P03,M020,S3,PR05,251.3,240.2,3,8.7,43.38,False,0.0219
10621,20251128,P03,M021,S1,PR03,341.1,315.8,5,11.9,39.15,False,0.0925
10622,20251128,P03,M021,S2,PR01,352.0,347.0,6,4.1,43.97,False,0.0925
10623,20251128,P03,M021,S3,PR01,335.2,312.5,6,14.2,43.94,False,0.0925
10624,20251128,P03,M022,S1,PR05,328.8,329.5,6,11.3,65.23,False,0.1338
10625,20251128,P03,M022,S2,PR02,330.4,325.6,6,4.7,69.29,False,0.1338
10626,20251128,P03,M022,S3,PR02,315.8,271.0,5,34.6,57.73,False,0.1338
10627,20251128,P03,M023,S1,PR05,495.3,467.1,4,15.6,33.85,False,0.078
10628,20251128,P03,M023,S2,PR01,456.1,414.6,5,45.7,31.53,False,0.078
10629,20251128,P03,M023,S3,PR04,455.4,432.3,8,16.8,33.45,False,0.078
10630,20251128,P03,M024,S1,PR02,167.6,157.8,3,17.6,72.99,False,0.2457
10631,20251128,P03,M024,S2,PR02,170.6,172.6,3,1.0,76.84,False,0.2457
10632,20251128,P03,M024,S3,PR01,158.2,158.1,4,9.6,71.74,False,0.2457
10633,20251128,P04,M025,S1,PR04,441.9,431.4,7,15.1,35.94,False,0.1699
10634,20251128,P04,M025,S2,PR02,458.2,424.9,10,31.1,30.69,False,0.1699
10635,20251128,P04,M025,S3,PR02,435.1,386.7,6,35.3,35.7,False,0.1699
10636,20251128,P04,M026,S1,PR04,677.6,656.1,11,7.7,30.14,False,0.0545
10637,20251128,P04,M026,S2,PR01,711.2,685.3,10,6.6,27.46,False,0.0545
10638,20251128,P04,M026,S3,PR01,704.5,660.1,5,8.9,29.03,False,0.0545
10639,20251128,P04,M027,S1,PR02,319.7,310.1,3,18.0,43.47,False,0.0721
10640,20251128,P04,M027,S2,PR01,325.5,287.6,5,30.3,39.82,False,0.0721
10641,20251128,P04,M027,S3,PR01,339.8,332.3,5,5.3,47.7,False,0.0721
10642,20251128,P04,M028,S1,PR01,179.3,169.8,3,25.5,47.64,False,0.049
10643,20251128,P04,M028,S2,PR03,183.2,162.0,2,33.4,42.76,False,0.049
10644,20251128,P04,M028,S3,PR02,196.0,185.9,3,2.0,50.79,False,0.049
10645,20251128,P04,M029,S1,PR05,366.2,332.8,3,29.2,41.23,False,0.0354
10646,20251128,P04,M029,S2,PR05,416.3,400.5,4,7.8,41.0,False,0.0354
10647,20251128,P04,M029,S3,PR05,409.4,398.4,4,1.5,45.09,False,0.0354
10648,20251128,P04,M030,S1,PR02,265.6,237.4,4,17.5,60.49,False,0.1419
10649,20251128,P04,M030,S2,PR03,270.5,242.8,6,18.4,58.37,False,0.1419
10650,20251128,P04,M030,S3,PR03,262.3,260.3,4,3.2,60.08,False,0.1419
10651,20251128,P04,M031,S1,PR01,468.8,448.3,4,15.2,32.45,False,0.0391
10652,20251128,P04,M031,S2,PR01,435.6,401.6,8,10.8,29.85,False,0.0391
10653,20251128,P04,M031,S3,PR04,432.6,404.8,8,9.3,30.59,False,0.0391
10654,20251128,P04,M032,S1,PR01,200.1,184.0,1,5.4,75.74,False,0.0586
10655,20251128,P04,M032,S2,PR04,196.3,185.4,2,26.3,73.19,False,0.0586
10656,20251128,P04,M032,S3,PR05,185.8,170.1,2,31.9,65.19,False,0.0586
10657,20251128,P05,M033,S1,PR02,410.8,382.3,6,38.1,31.25,False,0.133
10658,20251128,P05,M033,S2,PR03,461.9,426.1,10,14.8,33.99,False,0.133
10659,20251128,P05,M033,S3,PR01,435.3,407.7,6,22.3,33.2,False,0.133
10660,20251128,P05,M034,S1,PR01,643.9,639.2,11,14.5,22.94,False,0.0458
10661,20251128,P05,M034,S2,PR04,646.4,620.3,10,31.0,23.52,False,0.0458
10662,20251128,P05,M034,S3,PR03,622.1,573.4,12,27.2,21.16,False,0.0458
10663,20251128,P05,M035,S1,PR05,333.7,337.5,5,8.1,49.12,False,0.0382
10664,20251128,P05,M035,S2,PR03,372.2,333.5,6,22.3,47.71,False,0.0382
10665,20251128,P05,M035,S3,PR03,328.6,315.5,5,24.6,47.9,False,0.0382
10666,20251128,P05,M036,S1,PR03,207.6,186.5,4,14.1,46.37,False,0.156
10667,20251128,P05,M036,S2,PR05,189.3,193.5,4,2.8,52.28,False,0.156
10668,20251128,P05,M036,S3,PR05,184.8,179.7,3,1.5,54.76,False,0.156
10669,20251128,P05,M037,S1,PR04,451.7,420.2,3,6.9,37.88,False,0.027
10670,20251128,P05,M037,S2,PR01,396.3,391.9,8,5.4,37.5,False,0.027
10671,20251128,P05,M037,S3,PR01,444.4,430.4,6,1.3,43.61,False,0.027
10672,20251128,P05,M038,S1,PR03,296.3,290.6,3,4.2,62.69,False,0.109
10673,20251128,P05,M038,S2,PR03,278.0,263.3,4,0.9,63.28,False,0.109
10674,20251128,P05,M038,S3,PR01,285.1,272.8,5,7.7,57.61,False,0.109
10675,20251128,P05,M039,S1,PR04,474.2,439.4,6,9.1,27.56,False,0.0848
10676,20251128,P05,M039,S2,PR05,454.5,387.5,7,37.4,27.13,False,0.0848
10677,20251128,P05,M039,S3,PR05,452.9,450.2,5,11.0,30.4,False,0.0848
10678,20251128,P05,M040,S1,PR01,154.5,142.1,2,4.1,75.66,False,0.1301
10679,20251128,P05,M040,S2,PR02,174.6,169.3,3,4.4,82.98,False,0.1301
10680,20251128,P05,M040,S3,PR02,158.7,148.7,2,3.0,77.94,False,0.1301
10681,20251129,P01,M001,S1,PR02,413.4,388.0,5,23.7,37.15,False,0.0856
10682,20251129,P01,M001,S2,PR01,413.7,386.9,5,7.0,39.67,False,0.0856
10683,20251129,P01,M001,S3,PR01,452.7,411.4,9,7.7,38.54,False,0.0856
10684,20251129,P01,M002,S1,PR04,736.3,690.5,6,7.7,25.55,False,0.0538
10685,20251129,P01,M002,S2,PR04,691.5,681.7,12,6.2,24.74,False,0.0538
10686,20251129,P01,M002,S3,PR05,651.8,637.8,8,1.1,26.16,False,0.0538
10687,20251129,P01,M003,S1,PR02,355.5,350.4,3,7.6,44.06,False,0.0331
10688,20251129,P01,M003,S2,PR01,375.7,354.7,7,10.2,50.0,False,0.0331
10689,20251129,P01,M003,S3,PR02,360.0,350.5,5,11.5,44.24,False,0.0331
10690,20251129,P01,M004,S1,PR05,186.2,188.3,2,5.8,45.38,False,0.029
10691,20251129,P01,M004,S2,PR01,198.5,182.3,4,7.1,52.54,False,0.029
10692,20251129,P01,M004,S3,PR01,203.0,202.7,2,4.9,46.33,False,0.029
10693,20251129,P01,M005,S1,PR03,436.5,437.1,7,3.0,44.6,False,0.1585
10694,20251129,P01,M005,S2,PR02,492.5,445.4,6,11.5,41.49,False,0.1585
10695,20251129,P01,M005,S3,PR05,422.5,388.8,5,17.2,41.74,False,0.1585
10696,20251129,P01,M006,S1,PR05,328.4,311.9,3,12.5,55.8,False,0.0443
10697,20251129,P01,M006,S2,PR01,323.2,319.0,4,4.7,54.63,False,0.0443
10698,20251129,P01,M006,S3,PR01,325.9,317.6,3,16.8,60.16,False,0.0443
10699,20251129,P01,M007,S1,PR02,499.1,479.6,4,8.6,29.79,False,0.0601
10700,20251129,P01,M007,S2,PR05,508.3,461.2,5,25.7,29.22,False,0.0601
10701,20251129,P01,M007,S3,PR02,490.2,463.6,9,14.7,28.86,False,0.0601
10702,20251129,P01,M008,S1,PR02,204.6,187.3,4,15.9,76.79,False,0.2128
10703,20251129,P01,M008,S2,PR03,194.6,188.5,3,27.7,69.97,False,0.2128
10704,20251129,P01,M008,S3,PR02,190.7,190.3,4,2.3,84.37,False,0.2128
10705,20251129,P02,M009,S1,PR03,390.8,362.4,5,14.2,38.24,False,0.1946
10706,20251129,P02,M009,S2,PR04,392.5,351.6,7,22.1,38.06,False,0.1946
10707,20251129,P02,M009,S3,PR03,453.1,376.7,9,49.0,35.49,False,0.1946
10708,20251129,P02,M010,S1,PR05,751.4,747.3,16,13.1,28.91,False,0.07
10709,20251129,P02,M010,S2,PR01,691.7,660.9,9,12.8,27.95,False,0.07
10710,20251129,P02,M010,S3,PR05,783.7,753.8,11,23.8,26.37,False,0.07
10711,20251129,P02,M011,S1,PR04,313.1,290.4,7,25.9,41.05,False,0.1495
10712,20251129,P02,M011,S2,PR04,326.0,303.6,3,11.2,39.79,False,0.1495
10713,20251129,P02,M011,S3,PR03,317.2,315.0,6,1.9,41.3,False,0.1495
10714,20251129,P02,M012,S1,PR04,199.7,193.3,3,10.2,51.18,False,0.0955
10715,20251129,P02,M012,S2,PR03,207.0,191.1,2,11.5,54.12,False,0.0955
10716,20251129,P02,M012,S3,PR01,214.5,198.9,4,19.4,47.84,False,0.0955
10717,20251129,P02,M013,S1,PR03,498.2,498.5,5,5.4,40.91,False,0.0732
10718,20251129,P02,M013,S2,PR02,467.3,444.6,8,10.5,35.24,False,0.0732
10719,20251129,P02,M013,S3,PR02,449.0,447.1,8,5.0,36.6,False,0.0732
10720,20251129,P02,M014,S1,PR05,263.1,258.0,2,7.3,57.56,False,0.069
10721,20251129,P02,M014,S2,PR04,299.1,300.6,4,8.6,60.13,False,0.069
10722,20251129,P02,M014,S3,PR04,297.7,297.8,4,4.5,58.54,False,0.069
10723,20251129,P02,M015,S1,PR04,412.0,381.3,7,5.0,34.83,False,0.0574
10724,20251129,P02,M015,S2,PR01,460.0,434.3,9,13.0,32.35,False,0.0574
10725,20251129,P02,M015,S3,PR04,411.1,383.0,7,7.0,33.15,False,0.0574
10726,20251129,P02,M016,S1,PR02,177.6,159.8,3,27.7,71.22,False,0.1333
10727,20251129,P02,M016,S2,PR04,175.2,165.5,2,7.0,70.71,False,0.1333
10728,20251129,P02,M016,S3,PR03,176.9,171.4,4,11.2,75.06,False,0.1333
10729,20251129,P03,M017,S1,PR05,509.0,468.8,8,8.5,37.87,False,0.0789
10730,20251129,P03,M017,S2,PR04,488.5,456.8,8,3.0,38.86,False,0.0789
10731,20251129,P03,M017,S3,PR04,457.7,435.7,8,27.2,34.79,False,0.0789
10732,20251129,P03,M018,S1,PR05,639.5,632.7,15,1.6,28.47,False,0.1853
10733,20251129,P03,M018,S2,PR01,611.0,561.6,14,8.4,29.13,False,0.1853
10734,20251129,P03,M018,S3,PR02,585.9,506.5,9,30.9,26.84,False,0.1853
10735,20251129,P03,M019,S1,PR04,298.1,274.1,3,2.1,45.53,False,0.04
10736,20251129,P03,M019,S2,PR02,329.8,281.5,2,38.3,38.32,False,0.04
10737,20251129,P03,M019,S3,PR01,346.8,336.6,4,14.7,43.99,False,0.04
10738,20251129,P03,M020,S1,PR01,251.1,235.0,5,1.0,51.18,False,0.0234
10739,20251129,P03,M020,S2,PR02,226.1,206.6,4,8.3,45.78,False,0.0234
10740,20251129,P03,M020,S3,PR05,227.6,207.8,2,4.3,46.02,False,0.0234
10741,20251129,P03,M021,S1,PR02,322.5,316.6,6,6.9,45.57,False,0.0973
10742,20251129,P03,M021,S2,PR04,334.9,333.1,3,15.0,43.3,False,0.0973
10743,20251129,P03,M021,S3,PR01,363.8,347.5,6,8.3,45.58,False,0.0973
10744,20251129,P03,M022,S1,PR02,288.2,275.9,3,21.6,60.78,False,0.1357
10745,20251129,P03,M022,S2,PR02,323.5,310.8,6,17.2,63.77,False,0.1357
10746,20251129,P03,M022,S3,PR01,291.2,271.3,5,19.8,68.63,False,0.1357
10747,20251129,P03,M023,S1,PR02,458.9,454.9,4,9.9,35.41,False,0.0795
10748,20251129,P03,M023,S2,PR01,439.4,423.1,5,12.3,35.07,False,0.0795
10749,20251129,P03,M023,S3,PR02,501.2,469.9,11,9.6,31.82,False,0.0795
10750,20251129,P03,M024,S1,PR01,167.7,159.1,3,27.2,68.96,False,0.2516
10751,20251129,P03,M024,S2,PR01,165.7,149.8,2,23.1,61.11,False,0.2516
10752,20251129,P03,M024,S3,PR01,158.7,145.8,4,17.2,70.81,False,0.2516
10753,20251129,P04,M025,S1,PR04,419.0,414.1,6,3.6,37.02,False,0.172
10754,20251129,P04,M025,S2,PR04,430.4,413.5,8,19.8,36.99,False,0.172
10755,20251129,P04,M025,S3,PR01,410.5,378.0,6,10.6,36.2,False,0.172
10756,20251129,P04,M026,S1,PR02,698.1,704.4,15,0.5,26.5,False,0.0596
10757,20251129,P04,M026,S2,PR05,768.8,754.6,13,5.1,29.95,False,0.0596
10758,20251129,P04,M026,S3,PR02,723.7,705.8,8,12.3,27.43,False,0.0596
10759,20251129,P04,M027,S1,PR05,365.2,339.5,5,16.8,45.77,False,0.0758
10760,20251129,P04,M027,S2,PR03,355.7,328.7,3,9.8,47.77,False,0.0758
10761,20251129,P04,M027,S3,PR02,335.9,321.7,5,5.3,49.07,False,0.0758
10762,20251129,P04,M028,S1,PR04,201.3,195.1,2,9.8,47.72,False,0.0506
10763,20251129,P04,M028,S2,PR02,192.6,175.4,1,16.5,51.91,False,0.0506
10764,20251129,P04,M028,S3,PR01,179.0,169.0,3,14.0,49.66,False,0.0506
10765,20251129,P04,M029,S1,PR01,366.2,361.8,7,7.5,40.14,False,0.0409
10766,20251129,P04,M029,S2,PR01,392.3,375.4,3,27.6,44.49,False,0.0409
10767,20251129,P04,M029,S3,PR02,414.5,385.3,3,6.7,43.84,False,0.0409
10768,20251129,P04,M030,S1,PR01,279.4,280.2,5,8.5,54.06,False,0.1431
10769,20251129,P04,M030,S2,PR05,282.2,247.4,3,36.7,51.39,False,0.1431
10770,20251129,P04,M030,S3,PR02,253.8,223.6,4,24.5,53.37,False,0.1431
10771,20251129,P04,M031,S1,PR05,449.4,424.4,8,10.2,30.41,False,0.0435
10772,20251129,P04,M031,S2,PR02,477.0,421.7,7,20.6,31.55,False,0.0435
10773,20251129,P04,M031,S3,PR05,445.4,420.2,3,9.2,35.39,False,0.0435
10774,20251129,P04,M032,S1,PR01,194.2,179.6,2,29.3,74.93,False,0.0621
10775,20251129,P04,M032,S2,PR03,191.6,184.2,2,13.8,78.14,False,0.0621
10776,20251129,P04,M032,S3,PR02,203.0,189.8,2,30.8,65.68,False,0.0621
10777,20251129,P05,M033,S1,PR03,441.3,425.7,9,26.6,34.33,False,0.1389
10778,20251129,P05,M033,S2,PR04,403.4,400.6,10,12.2,33.47,False,0.1389
10779,20251129,P05,M033,S3,PR04,416.5,389.4,9,15.2,33.04,False,0.1389
10780,20251129,P05,M034,S1,PR04,569.0,507.5,4,37.1,23.53,False,0.05
10781,20251129,P05,M034,S2,PR03,605.3,602.8,11,14.3,22.28,False,0.05
10782,20251129,P05,M034,S3,PR02,610.0,560.7,11,15.7,24.7,False,0.05
10783,20251129,P05,M035,S1,PR03,363.3,370.6,6,0.9,49.47,False,0.0433
10784,20251129,P05,M035,S2,PR03,332.1,317.5,3,14.0,40.94,False,0.0433
10785,20251129,P05,M035,S3,PR02,343.3,339.5,4,4.7,47.91,False,0.0433
10786,20251129,P05,M036,S1,PR01,195.3,171.6,2,25.9,51.43,False,0.158
10787,20251129,P05,M036,S2,PR02,205.7,189.1,3,9.0,56.49,False,0.158
10788,20251129,P05,M036,S3,PR04,191.2,187.2,3,10.8,50.7,False,0.158
10789,20251129,P05,M037,S1,PR05,423.5,403.7,8,17.2,40.61,False,0.0301
10790,20251129,P05,M037,S2,PR01,428.8,425.9,5,2.2,37.94,False,0.0301
10791,20251129,P05,M037,S3,PR05,407.6,398.7,3,8.8,41.86,False,0.0301
10792,20251129,P05,M038,S1,PR05,263.2,232.8,5,26.2,58.58,False,0.1115
10793,20251129,P05,M038,S2,PR04,285.7,138.9,3,249.4,28.96,True,0.1115
10794,20251129,P05,M038,S3,PR02,282.5,284.2,5,2.3,62.06,False,0.0432
10795,20251129,P05,M039,S1,PR05,489.9,462.7,5,16.3,29.92,False,0.0872
10796,20251129,P05,M039,S2,PR02,468.3,454.0,10,3.9,30.21,False,0.0872
10797,20251129,P05,M039,S3,PR05,445.0,414.5,7,1.4,30.9,False,0.0872
10798,20251129,P05,M040,S1,PR04,150.6,150.0,3,11.5,74.07,False,0.1328
10799,20251129,P05,M040,S2,PR03,152.9,144.7,2,16.8,75.36,False,0.1328
10800,20251129,P05,M040,S3,PR05,159.4,158.5,2,11.0,84.83,False,0.1328
10801,20251130,P01,M001,S1,PR02,434.0,414.6,8,6.0,36.92,False,0.0883
10802,20251130,P01,M001,S2,PR01,456.0,414.5,6,9.8,36.76,False,0.0883
10803,20251130,P01,M001,S3,PR01,446.0,436.8,8,13.0,33.48,False,0.0883
10804,20251130,P01,M002,S1,PR05,648.1,607.8,4,3.6,26.55,False,0.057
10805,20251130,P01,M002,S2,PR03,688.7,639.9,5,11.0,25.67,False,0.057
10806,20251130,P01,M002,S3,PR02,706.1,647.6,11,14.1,24.83,False,0.057
10807,20251130,P01,M003,S1,PR05,386.5,386.1,7,9.8,49.81,False,0.0372
10808,20251130,P01,M003,S2,PR01,332.5,306.2,6,21.3,51.08,False,0.0372
10809,20251130,P01,M003,S3,PR04,338.6,308.5,5,12.5,48.35,False,0.0372
10810,20251130,P01,M004,S1,PR01,200.1,192.9,4,8.2,48.05,False,0.0313
10811,20251130,P01,M004,S2,PR04,193.6,187.4,4,13.5,48.19,False,0.0313
10812,20251130,P01,M004,S3,PR05,203.2,185.5,3,19.8,51.49,False,0.0313
10813,20251130,P01,M005,S1,PR01,472.2,445.8,6,2.9,41.71,False,0.1622
10814,20251130,P01,M005,S2,PR03,451.2,406.4,6,15.4,38.13,False,0.1622
10815,20251130,P01,M005,S3,PR04,471.7,438.7,9,9.8,38.87,False,0.1622
10816,20251130,P01,M006,S1,PR03,331.0,324.7,5,13.4,56.48,False,0.0494
10817,20251130,P01,M006,S2,PR01,350.1,322.5,4,6.0,61.47,False,0.0494
10818,20251130,P01,M006,S3,PR01,344.5,333.3,4,14.7,63.5,False,0.0494
10819,20251130,P01,M007,S1,PR05,526.6,486.2,5,20.9,30.59,False,0.0614
10820,20251130,P01,M007,S2,PR03,462.1,453.6,5,0.5,31.92,False,0.0614
10821,20251130,P01,M007,S3,PR05,497.9,501.3,6,7.3,30.37,False,0.0614
10822,20251130,P01,M008,S1,PR05,204.7,207.2,4,3.5,79.13,False,0.2173
10823,20251130,P01,M008,S2,PR02,192.7,188.0,5,12.6,69.04,False,0.2173
10824,20251130,P01,M008,S3,PR03,202.5,195.7,4,10.6,74.3,False,0.2173
10825,20251130,P02,M009,S1,PR01,408.2,379.8,7,4.4,37.57,False,0.1956
10826,20251130,P02,M009,S2,PR05,404.3,404.5,8,5.0,39.04,False,0.1956
10827,20251130,P02,M009,S3,PR05,414.6,352.0,6,70.5,30.41,False,0.1956
10828,20251130,P02,M010,S1,PR03,738.1,686.7,6,9.6,31.11,False,0.0757
10829,20251130,P02,M010,S2,PR01,744.1,666.9,8,14.2,25.73,False,0.0757
10830,20251130,P02,M010,S3,PR03,710.1,706.6,10,15.2,26.43,False,0.0757
10831,20251130,P02,M011,S1,PR02,325.5,299.2,8,33.8,38.05,False,0.1523
10832,20251130,P02,M011,S2,PR02,331.5,308.1,3,10.2,40.99,False,0.1523
10833,20251130,P02,M011,S3,PR02,348.2,324.9,7,8.5,45.12,False,0.1523
10834,20251130,P02,M012,S1,PR01,199.3,192.3,2,7.6,48.62,False,0.0967
10835,20251130,P02,M012,S2,PR05,196.3,187.0,4,4.5,49.8,False,0.0967
10836,20251130,P02,M012,S3,PR01,190.6,172.1,3,9.2,50.47,False,0.0967
10837,20251130,P02,M013,S1,PR05,493.1,480.5,5,12.3,38.01,False,0.0757
10838,20251130,P02,M013,S2,PR02,463.8,457.8,8,9.2,35.63,False,0.0757
10839,20251130,P02,M013,S3,PR03,466.7,428.0,5,18.5,38.86,False,0.0757
10840,20251130,P02,M014,S1,PR01,276.8,266.8,3,21.6,55.85,False,0.0706
10841,20251130,P02,M014,S2,PR04,270.3,265.6,2,4.7,61.1,False,0.0706
10842,20251130,P02,M014,S3,PR04,279.8,263.4,5,4.1,66.18,False,0.0706
10843,20251130,P02,M015,S1,PR02,452.0,439.5,7,1.8,33.01,False,0.0632
10844,20251130,P02,M015,S2,PR03,401.7,384.9,5,9.1,29.91,False,0.0632
10845,20251130,P02,M015,S3,PR03,442.6,410.2,9,22.3,29.26,False,0.0632
10846,20251130,P02,M016,S1,PR02,173.9,151.5,3,48.7,71.95,False,0.1382
10847,20251130,P02,M016,S2,PR01,163.8,144.2,3,29.9,72.24,False,0.1382
10848,20251130,P02,M016,S3,PR01,167.5,150.7,3,17.8,80.44,False,0.1382
10849,20251130,P03,M017,S1,PR05,509.8,508.8,7,8.4,35.54,False,0.0827
10850,20251130,P03,M017,S2,PR04,493.4,491.5,11,2.1,38.75,False,0.0827
10851,20251130,P03,M017,S3,PR03,521.8,492.9,8,20.5,37.32,False,0.0827
10852,20251130,P03,M018,S1,PR04,599.3,564.2,7,9.5,30.09,False,0.1868
10853,20251130,P03,M018,S2,PR03,583.2,527.4,8,19.4,29.9,False,0.1868
10854,20251130,P03,M018,S3,PR04,668.2,652.1,17,7.8,30.6,False,0.1868
10855,20251130,P03,M019,S1,PR02,317.2,308.0,2,9.5,44.16,False,0.0416
10856,20251130,P03,M019,S2,PR05,335.7,309.0,2,3.0,45.71,False,0.0416
10857,20251130,P03,M019,S3,PR03,343.6,344.3,6,3.5,45.61,False,0.0416
10858,20251130,P03,M020,S1,PR03,248.9,236.5,2,5.2,48.01,False,0.0278
10859,20251130,P03,M020,S2,PR05,224.1,224.5,3,4.5,46.02,False,0.0278
10860,20251130,P03,M020,S3,PR05,242.2,236.5,4,24.7,46.53,False,0.0278
